count_date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,road_type
2018-10-15,96.71,44.06,344.66,43.61,129.94,11.65,2.28,3.21,0.44,0.69,0.79,19.06,697.1,Major
2018-10-16,96.58,43.98,344.2,43.6,129.7,11.62,2.27,3.2,0.44,0.69,0.79,19.01,696.08,Major
2018-10-17,96.45,43.89,343.73,43.59,129.45,11.6,2.27,3.19,0.44,0.69,0.79,18.97,695.0600000000003,Major
2018-10-18,96.32,43.8,343.27,43.57,129.21,11.57,2.26,3.18,0.44,0.68,0.79,18.92,694.01,Major
2018-10-19,96.19,43.71,342.81,43.56,128.97,11.55,2.26,3.17,0.44,0.68,0.79,18.88,693.0099999999999,Major
2018-10-20,96.06,43.63,342.35,43.54,128.72,11.52,2.25,3.16,0.44,0.68,0.78,18.83,691.96,Major
2018-10-21,95.93,43.54,341.9,43.53,128.48,11.49,2.25,3.15,0.44,0.68,0.78,18.79,690.9599999999999,Major
2018-10-22,95.8,43.45,341.44,43.51,128.24,11.47,2.24,3.14,0.44,0.68,0.78,18.74,689.9300000000001,Major
2018-10-23,95.67,43.37,340.99,43.5,128.0,11.44,2.24,3.13,0.43,0.67,0.78,18.7,688.92,Major
2018-10-24,95.54,43.28,340.54,43.49,127.76,11.42,2.23,3.12,0.43,0.67,0.78,18.65,687.9099999999999,Major
2018-10-25,95.41,43.2,340.09,43.47,127.52,11.39,2.23,3.11,0.43,0.67,0.78,18.61,686.9099999999999,Major
2018-10-26,95.29,43.11,339.64,43.46,127.28,11.37,2.22,3.1,0.43,0.67,0.78,18.56,685.9099999999999,Major
2018-10-27,95.16,43.03,339.19,43.44,127.04,11.34,2.22,3.09,0.43,0.67,0.78,18.52,684.9099999999999,Major
2018-10-28,95.03,42.94,338.75,43.43,126.81,11.32,2.21,3.08,0.43,0.67,0.78,18.48,683.9300000000001,Major
2018-10-29,94.9,42.86,338.31,43.41,126.57,11.29,2.21,3.07,0.43,0.66,0.78,18.43,682.9199999999998,Major
2018-10-30,94.78,42.77,337.86,43.4,126.34,11.27,2.2,3.06,0.43,0.66,0.78,18.39,681.9399999999999,Major
2018-10-31,94.65,42.69,337.42,43.38,126.1,11.24,2.2,3.05,0.43,0.66,0.78,18.35,680.9499999999999,Major
2018-11-01,94.52,42.6,336.98,43.37,125.87,11.22,2.19,3.04,0.42,0.66,0.77,18.3,679.9399999999999,Major
2018-11-02,94.4,42.52,336.55,43.36,125.63,11.19,2.19,3.03,0.42,0.66,0.77,18.26,678.98,Major
2018-11-03,94.27,42.44,336.11,43.34,125.4,11.17,2.18,3.02,0.42,0.66,0.77,18.22,677.9999999999998,Major
2018-11-04,94.15,42.35,335.68,43.33,125.17,11.14,2.18,3.01,0.42,0.65,0.77,18.17,677.0199999999998,Major
2018-11-05,94.02,42.27,335.25,43.31,124.94,11.12,2.17,3.0,0.42,0.65,0.77,18.13,676.0499999999998,Major
2018-11-06,93.9,42.19,334.81,43.3,124.71,11.1,2.17,2.99,0.42,0.65,0.77,18.09,675.0999999999999,Major
2018-11-07,93.77,42.11,334.38,43.28,124.48,11.07,2.16,2.98,0.42,0.65,0.77,18.05,674.1199999999999,Major
2018-11-08,93.65,42.03,333.96,43.27,124.25,11.05,2.16,2.97,0.42,0.65,0.77,18.01,673.1899999999998,Major
2018-11-09,93.52,41.94,333.53,43.26,124.02,11.02,2.15,2.96,0.42,0.65,0.77,17.97,672.2099999999999,Major
2018-11-10,93.4,41.86,333.11,43.24,123.79,11.0,2.15,2.95,0.42,0.64,0.77,17.92,671.2499999999999,Major
2018-11-11,93.27,41.78,332.68,43.23,123.57,10.98,2.14,2.94,0.41,0.64,0.77,17.88,670.29,Major
2018-11-12,93.15,41.7,332.26,43.21,123.34,10.95,2.14,2.93,0.41,0.64,0.77,17.84,669.3399999999999,Major
2018-11-13,93.03,41.62,331.84,43.2,123.12,10.93,2.14,2.92,0.41,0.64,0.76,17.8,668.4099999999997,Major
2018-11-14,92.9,41.54,331.42,43.18,122.89,10.91,2.13,2.91,0.41,0.64,0.76,17.76,667.4499999999999,Major
2018-11-15,92.78,41.46,331.01,43.17,122.67,10.89,2.13,2.9,0.41,0.64,0.76,17.72,666.54,Major
2018-11-16,92.66,41.38,330.59,43.16,122.44,10.86,2.12,2.89,0.41,0.63,0.76,17.68,665.5799999999999,Major
2018-11-17,92.53,41.3,330.18,43.14,122.22,10.84,2.12,2.88,0.41,0.63,0.76,17.64,664.65,Major
2018-11-18,92.41,41.22,329.76,43.13,122.0,10.82,2.11,2.87,0.41,0.63,0.76,17.6,663.72,Major
2018-11-19,92.29,41.14,329.35,43.11,121.78,10.8,2.11,2.86,0.41,0.63,0.76,17.56,662.8,Major
2018-11-20,92.17,41.06,328.94,43.1,121.56,10.77,2.1,2.85,0.41,0.63,0.76,17.52,661.87,Major
2018-11-21,92.05,40.99,328.54,43.08,121.34,10.75,2.1,2.84,0.41,0.63,0.76,17.48,660.97,Major
2018-11-22,91.93,40.91,328.13,43.07,121.12,10.73,2.09,2.83,0.4,0.62,0.76,17.44,660.0300000000002,Major
2018-11-23,91.81,40.83,327.73,43.05,120.9,10.71,2.09,2.82,0.4,0.62,0.76,17.41,659.1300000000001,Major
2018-11-24,91.69,40.75,327.32,43.04,120.68,10.69,2.09,2.82,0.4,0.62,0.76,17.37,658.2300000000001,Major
2018-11-25,91.56,40.67,326.92,43.03,120.47,10.66,2.08,2.81,0.4,0.62,0.76,17.33,657.3100000000001,Major
2018-11-26,91.44,40.6,326.52,43.01,120.25,10.64,2.08,2.8,0.4,0.62,0.75,17.29,656.3999999999999,Major
2018-11-27,91.32,40.52,326.12,43.0,120.04,10.62,2.07,2.79,0.4,0.62,0.75,17.25,655.5,Major
2018-11-28,91.21,40.44,325.73,42.98,119.82,10.6,2.07,2.78,0.4,0.62,0.75,17.21,654.6100000000001,Major
2018-11-29,91.09,40.37,325.33,42.97,119.61,10.58,2.06,2.77,0.4,0.61,0.75,17.18,653.7199999999999,Major
2018-11-30,90.97,40.29,324.94,42.95,119.39,10.56,2.06,2.76,0.4,0.61,0.75,17.14,652.8199999999998,Major
2018-12-01,90.85,40.22,324.54,42.94,119.18,10.54,2.05,2.75,0.4,0.61,0.75,17.1,651.93,Major
2018-12-02,90.73,40.14,324.15,42.93,118.97,10.52,2.05,2.74,0.39,0.61,0.75,17.06,651.0399999999998,Major
2018-12-03,90.61,40.07,323.76,42.91,118.76,10.5,2.05,2.73,0.39,0.61,0.75,17.03,650.17,Major
2018-12-04,90.49,39.99,323.38,42.9,118.55,10.48,2.04,2.73,0.39,0.61,0.75,16.99,649.3,Major
2018-12-05,90.38,39.92,322.99,42.88,118.34,10.46,2.04,2.72,0.39,0.6,0.75,16.95,648.4200000000001,Major
2018-12-06,90.26,39.84,322.61,42.87,118.13,10.44,2.03,2.71,0.39,0.6,0.75,16.92,647.5500000000001,Major
2018-12-07,90.14,39.77,322.22,42.85,117.92,10.42,2.03,2.7,0.39,0.6,0.75,16.88,646.67,Major
2018-12-08,90.02,39.69,321.84,42.84,117.71,10.4,2.02,2.69,0.39,0.6,0.75,16.85,645.8000000000001,Major
2018-12-09,89.91,39.62,321.46,42.82,117.5,10.38,2.02,2.68,0.39,0.6,0.75,16.81,644.9399999999998,Major
2018-12-10,89.79,39.55,321.08,42.81,117.3,10.36,2.02,2.67,0.39,0.6,0.74,16.77,644.0799999999999,Major
2018-12-11,89.67,39.47,320.7,42.8,117.09,10.34,2.01,2.66,0.39,0.6,0.74,16.74,643.21,Major
2018-12-12,89.56,39.4,320.33,42.78,116.89,10.32,2.01,2.66,0.39,0.59,0.74,16.7,642.37,Major
2018-12-13,89.44,39.33,319.95,42.77,116.68,10.3,2.0,2.65,0.39,0.59,0.74,16.67,641.5099999999999,Major
2018-12-14,89.33,39.26,319.58,42.75,116.48,10.28,2.0,2.64,0.38,0.59,0.74,16.63,640.66,Major
2018-12-15,89.21,39.18,319.21,42.74,116.28,10.26,2.0,2.63,0.38,0.59,0.74,16.6,639.82,Major
2018-12-16,89.1,39.11,318.84,42.72,116.07,10.24,1.99,2.62,0.38,0.59,0.74,16.56,638.9599999999999,Major
2018-12-17,88.98,39.04,318.47,42.71,115.87,10.22,1.99,2.61,0.38,0.59,0.74,16.53,638.13,Major
2018-12-18,88.87,38.97,318.11,42.7,115.67,10.2,1.98,2.6,0.38,0.59,0.74,16.49,637.3000000000002,Major
2018-12-19,88.75,38.9,317.74,42.68,115.47,10.18,1.98,2.6,0.38,0.58,0.74,16.46,636.46,Major
2018-12-20,88.64,38.83,317.38,42.67,115.27,10.16,1.98,2.59,0.38,0.58,0.74,16.43,635.6500000000001,Major
2018-12-21,88.52,38.76,317.02,42.65,115.07,10.15,1.97,2.58,0.38,0.58,0.74,16.39,634.8100000000001,Major
2018-12-22,88.41,38.69,316.65,42.64,114.88,10.13,1.97,2.57,0.38,0.58,0.74,16.36,634.0000000000001,Major
2018-12-23,88.3,38.62,316.29,42.62,114.68,10.11,1.96,2.56,0.38,0.58,0.74,16.33,633.1700000000001,Major
2018-12-24,88.18,38.55,315.94,42.61,114.48,10.09,1.96,2.55,0.38,0.58,0.74,16.29,632.35,Major
2018-12-25,88.07,38.48,315.58,42.6,114.29,10.07,1.96,2.55,0.37,0.58,0.74,16.26,631.5500000000001,Major
2018-12-26,87.96,38.41,315.23,42.58,114.09,10.06,1.95,2.54,0.37,0.57,0.73,16.23,630.72,Major
2018-12-27,87.85,38.34,314.87,42.57,113.89,10.04,1.95,2.53,0.37,0.57,0.73,16.19,629.9000000000001,Major
2018-12-28,87.73,38.27,314.52,42.55,113.7,10.02,1.94,2.52,0.37,0.57,0.73,16.16,629.08,Major
2018-12-29,87.62,38.2,314.17,42.54,113.51,10.0,1.94,2.51,0.37,0.57,0.73,16.13,628.2900000000002,Major
2018-12-30,87.51,38.13,313.82,42.52,113.31,9.99,1.94,2.5,0.37,0.57,0.73,16.1,627.4900000000001,Major
2018-12-31,87.4,38.06,313.47,42.51,113.12,9.97,1.93,2.5,0.37,0.57,0.73,16.07,626.7000000000002,Major
2019-01-01,87.29,38.0,313.13,42.49,112.93,9.95,1.93,2.49,0.37,0.57,0.73,16.03,625.9100000000001,Major
2019-01-02,87.18,37.93,312.78,42.48,112.74,9.93,1.92,2.48,0.37,0.56,0.73,16.0,625.0999999999999,Major
2019-01-03,87.07,37.86,312.44,42.47,112.55,9.92,1.92,2.47,0.37,0.56,0.73,15.97,624.3299999999999,Major
2019-01-04,86.96,37.79,312.1,42.45,112.36,9.9,1.92,2.46,0.37,0.56,0.73,15.94,623.54,Major
2019-01-05,86.85,37.73,311.76,42.44,112.17,9.88,1.91,2.46,0.37,0.56,0.73,15.91,622.7699999999999,Major
2019-01-06,86.74,37.66,311.42,42.42,111.99,9.87,1.91,2.45,0.37,0.56,0.73,15.88,622.0,Major
2019-01-07,86.63,37.6,311.08,42.41,111.8,9.85,1.91,2.44,0.36,0.56,0.73,15.85,621.2199999999999,Major
2019-01-08,86.52,37.53,310.75,42.39,111.61,9.84,1.9,2.43,0.36,0.56,0.73,15.82,620.4399999999999,Major
2019-01-09,86.41,37.46,310.41,42.38,111.43,9.82,1.9,2.43,0.36,0.55,0.73,15.79,619.67,Major
2019-01-10,86.3,37.4,310.08,42.37,111.24,9.8,1.89,2.42,0.36,0.55,0.73,15.76,618.8999999999999,Major
2019-01-11,86.19,37.33,309.75,42.35,111.06,9.79,1.89,2.41,0.36,0.55,0.73,15.73,618.14,Major
2019-01-12,86.08,37.27,309.42,42.34,110.87,9.77,1.89,2.4,0.36,0.55,0.72,15.7,617.37,Major
2019-01-13,85.97,37.2,309.09,42.32,110.69,9.76,1.88,2.39,0.36,0.55,0.72,15.67,616.5999999999999,Major
2019-01-14,85.87,37.14,308.76,42.31,110.51,9.74,1.88,2.39,0.36,0.55,0.72,15.64,615.87,Major
2019-01-15,85.76,37.07,308.44,42.29,110.32,9.72,1.88,2.38,0.36,0.55,0.72,15.61,615.1,Major
2019-01-16,85.65,37.01,308.11,42.28,110.14,9.71,1.87,2.37,0.36,0.54,0.72,15.58,614.34,Major
2019-01-17,85.54,36.95,307.79,42.27,109.96,9.69,1.87,2.36,0.36,0.54,0.72,15.55,613.6,Major
2019-01-18,85.44,36.88,307.47,42.25,109.78,9.68,1.87,2.36,0.36,0.54,0.72,15.52,612.87,Major
2019-01-19,85.33,36.82,307.15,42.24,109.6,9.66,1.86,2.35,0.36,0.54,0.72,15.49,612.12,Major
2019-01-20,85.22,36.76,306.83,42.22,109.42,9.65,1.86,2.34,0.35,0.54,0.72,15.46,611.37,Major
2019-01-21,85.12,36.69,306.51,42.21,109.25,9.63,1.85,2.33,0.35,0.54,0.72,15.43,610.63,Major
2019-01-22,85.01,36.63,306.2,42.19,109.07,9.62,1.85,2.33,0.35,0.54,0.72,15.41,609.9200000000001,Major
2019-01-23,84.91,36.57,305.88,42.18,108.89,9.6,1.85,2.32,0.35,0.54,0.72,15.38,609.1900000000002,Major
2019-01-24,84.8,36.51,305.57,42.16,108.72,9.59,1.84,2.31,0.35,0.53,0.72,15.35,608.45,Major
2019-01-25,84.7,36.44,305.26,42.15,108.54,9.58,1.84,2.3,0.35,0.53,0.72,15.32,607.73,Major
2019-01-26,84.59,36.38,304.95,42.14,108.37,9.56,1.84,2.3,0.35,0.53,0.72,15.3,607.0299999999999,Major
2019-01-27,84.49,36.32,304.64,42.12,108.19,9.55,1.83,2.29,0.35,0.53,0.72,15.27,606.3,Major
2019-01-28,84.38,36.26,304.33,42.11,108.02,9.53,1.83,2.28,0.35,0.53,0.72,15.24,605.58,Major
2019-01-29,84.28,36.2,304.03,42.09,107.85,9.52,1.83,2.28,0.35,0.53,0.72,15.21,604.8900000000001,Major
2019-01-30,84.17,36.14,303.72,42.08,107.67,9.51,1.82,2.27,0.35,0.53,0.72,15.19,604.1700000000001,Major
2019-01-31,84.07,36.08,303.42,42.06,107.5,9.49,1.82,2.26,0.35,0.53,0.72,15.16,603.46,Major
2019-02-01,83.97,36.02,303.12,42.05,107.33,9.48,1.82,2.25,0.35,0.52,0.72,15.13,602.7600000000001,Major
2019-02-02,83.86,35.96,302.82,42.04,107.16,9.47,1.81,2.25,0.35,0.52,0.71,15.11,602.0600000000001,Major
2019-02-03,83.76,35.9,302.52,42.02,106.99,9.45,1.81,2.24,0.34,0.52,0.71,15.08,601.34,Major
2019-02-04,83.66,35.84,302.22,42.01,106.82,9.44,1.81,2.23,0.34,0.52,0.71,15.06,600.66,Major
2019-02-05,83.55,35.78,301.93,41.99,106.66,9.43,1.8,2.23,0.34,0.52,0.71,15.03,599.9699999999999,Major
2019-02-06,83.45,35.72,301.63,41.98,106.49,9.41,1.8,2.22,0.34,0.52,0.71,15.0,599.27,Major
2019-02-07,83.35,35.66,301.34,41.96,106.32,9.4,1.8,2.21,0.34,0.52,0.71,14.98,598.5899999999999,Major
2019-02-08,83.25,35.61,301.05,41.95,106.15,9.39,1.79,2.21,0.34,0.52,0.71,14.95,597.9200000000001,Major
2019-02-09,83.15,35.55,300.76,41.94,105.99,9.37,1.79,2.2,0.34,0.51,0.71,14.93,597.24,Major
2019-02-10,83.05,35.49,300.47,41.92,105.82,9.36,1.79,2.19,0.34,0.51,0.71,14.9,596.5500000000001,Major
2019-02-11,82.94,35.43,300.18,41.91,105.66,9.35,1.78,2.18,0.34,0.51,0.71,14.88,595.87,Major
2019-02-12,82.84,35.37,299.9,41.89,105.5,9.34,1.78,2.18,0.34,0.51,0.71,14.85,595.21,Major
2019-02-13,82.74,35.32,299.61,41.88,105.33,9.33,1.78,2.17,0.34,0.51,0.71,14.83,594.5500000000001,Major
2019-02-14,82.64,35.26,299.33,41.86,105.17,9.31,1.77,2.16,0.34,0.51,0.71,14.81,593.8699999999999,Major
2019-02-15,82.54,35.2,299.05,41.85,105.01,9.3,1.77,2.16,0.34,0.51,0.71,14.78,593.22,Major
2019-02-16,82.44,35.15,298.76,41.84,104.85,9.29,1.77,2.15,0.34,0.51,0.71,14.76,592.57,Major
2019-02-17,82.34,35.09,298.49,41.82,104.69,9.28,1.76,2.14,0.33,0.5,0.71,14.73,591.8800000000001,Major
2019-02-18,82.24,35.03,298.21,41.81,104.53,9.27,1.76,2.14,0.33,0.5,0.71,14.71,591.24,Major
2019-02-19,82.14,34.98,297.93,41.79,104.37,9.25,1.76,2.13,0.33,0.5,0.71,14.69,590.5800000000002,Major
2019-02-20,82.05,34.92,297.66,41.78,104.21,9.24,1.76,2.12,0.33,0.5,0.71,14.66,589.94,Major
2019-02-21,81.95,34.87,297.38,41.76,104.05,9.23,1.75,2.12,0.33,0.5,0.71,14.64,589.2900000000001,Major
2019-02-22,81.85,34.81,297.11,41.75,103.9,9.22,1.75,2.11,0.33,0.5,0.71,14.62,588.6600000000001,Major
2019-02-23,81.75,34.76,296.84,41.73,103.74,9.21,1.75,2.11,0.33,0.5,0.71,14.6,588.0300000000001,Major
2019-02-24,81.65,34.7,296.57,41.72,103.58,9.2,1.74,2.1,0.33,0.5,0.71,14.57,587.3700000000002,Major
2019-02-25,81.55,34.65,296.3,41.71,103.43,9.19,1.74,2.09,0.33,0.49,0.71,14.55,586.7400000000001,Major
2019-02-26,81.46,34.6,296.04,41.69,103.27,9.18,1.74,2.09,0.33,0.49,0.71,14.53,586.1300000000001,Major
2019-02-27,81.36,34.54,295.77,41.68,103.12,9.17,1.73,2.08,0.33,0.49,0.7,14.51,585.4800000000001,Major
2019-02-28,81.26,34.49,295.51,41.66,102.97,9.16,1.73,2.07,0.33,0.49,0.7,14.48,584.8500000000001,Major
2019-03-01,81.17,34.43,295.24,41.65,102.81,9.15,1.73,2.07,0.33,0.49,0.7,14.46,584.2300000000001,Major
2019-03-02,81.07,34.38,294.98,41.63,102.66,9.13,1.73,2.06,0.33,0.49,0.7,14.44,583.6000000000001,Major
2019-03-03,80.97,34.33,294.72,41.62,102.51,9.12,1.72,2.05,0.33,0.49,0.7,14.42,582.9800000000001,Major
2019-03-04,80.88,34.28,294.46,41.61,102.36,9.11,1.72,2.05,0.33,0.49,0.7,14.4,582.3900000000001,Major
2019-03-05,80.78,34.22,294.21,41.59,102.21,9.1,1.72,2.04,0.32,0.49,0.7,14.38,581.7600000000001,Major
2019-03-06,80.68,34.17,293.95,41.58,102.06,9.09,1.71,2.04,0.32,0.48,0.7,14.36,581.1400000000002,Major
2019-03-07,80.59,34.12,293.7,41.56,101.91,9.08,1.71,2.03,0.32,0.48,0.7,14.33,580.5300000000002,Major
2019-03-08,80.49,34.07,293.44,41.55,101.76,9.08,1.71,2.02,0.32,0.48,0.7,14.31,579.9300000000002,Major
2019-03-09,80.4,34.02,293.19,41.53,101.61,9.07,1.71,2.02,0.32,0.48,0.7,14.29,579.3400000000001,Major
2019-03-10,80.3,33.96,292.94,41.52,101.47,9.06,1.7,2.01,0.32,0.48,0.7,14.27,578.73,Major
2019-03-11,80.21,33.91,292.69,41.51,101.32,9.05,1.7,2.01,0.32,0.48,0.7,14.25,578.1500000000001,Major
2019-03-12,80.12,33.86,292.44,41.49,101.17,9.04,1.7,2.0,0.32,0.48,0.7,14.23,577.5500000000002,Major
2019-03-13,80.02,33.81,292.2,41.48,101.03,9.03,1.69,1.99,0.32,0.48,0.7,14.21,576.9600000000002,Major
2019-03-14,79.93,33.76,291.95,41.46,100.88,9.02,1.69,1.99,0.32,0.48,0.7,14.19,576.3700000000002,Major
2019-03-15,79.83,33.71,291.71,41.45,100.74,9.01,1.69,1.98,0.32,0.47,0.7,14.17,575.7800000000001,Major
2019-03-16,79.74,33.66,291.47,41.43,100.6,9.0,1.69,1.98,0.32,0.47,0.7,14.16,575.2200000000001,Major
2019-03-17,79.65,33.61,291.22,41.42,100.45,8.99,1.68,1.97,0.32,0.47,0.7,14.14,574.6200000000001,Major
2019-03-18,79.56,33.56,290.98,41.41,100.31,8.98,1.68,1.96,0.32,0.47,0.7,14.12,574.0500000000001,Major
2019-03-19,79.46,33.51,290.75,41.39,100.17,8.98,1.68,1.96,0.32,0.47,0.7,14.1,573.4900000000001,Major
2019-03-20,79.37,33.46,290.51,41.38,100.03,8.97,1.68,1.95,0.32,0.47,0.7,14.08,572.9200000000002,Major
2019-03-21,79.28,33.42,290.27,41.36,99.89,8.96,1.67,1.95,0.32,0.47,0.7,14.06,572.3500000000001,Major
2019-03-22,79.19,33.37,290.04,41.35,99.75,8.95,1.67,1.94,0.32,0.47,0.7,14.04,571.7900000000002,Major
2019-03-23,79.09,33.32,289.81,41.33,99.61,8.94,1.67,1.94,0.31,0.47,0.7,14.02,571.21,Major
2019-03-24,79.0,33.27,289.57,41.32,99.47,8.93,1.66,1.93,0.31,0.46,0.7,14.01,570.6299999999999,Major
2019-03-25,78.91,33.22,289.34,41.31,99.33,8.93,1.66,1.92,0.31,0.46,0.7,13.99,570.0799999999999,Major
2019-03-26,78.82,33.18,289.11,41.29,99.2,8.92,1.66,1.92,0.31,0.46,0.7,13.97,569.54,Major
2019-03-27,78.73,33.13,288.89,41.28,99.06,8.91,1.66,1.91,0.31,0.46,0.7,13.95,568.9899999999999,Major
2019-03-28,78.64,33.08,288.66,41.26,98.92,8.9,1.65,1.91,0.31,0.46,0.7,13.94,568.43,Major
2019-03-29,78.55,33.03,288.43,41.25,98.79,8.9,1.65,1.9,0.31,0.46,0.7,13.92,567.8899999999999,Major
2019-03-30,78.46,32.99,288.21,41.24,98.65,8.89,1.65,1.9,0.31,0.46,0.7,13.9,567.3599999999999,Major
2019-03-31,78.37,32.94,287.99,41.22,98.52,8.88,1.65,1.89,0.31,0.46,0.7,13.88,566.81,Major
2019-04-01,78.28,32.9,287.77,41.21,98.39,8.87,1.64,1.89,0.31,0.46,0.7,13.87,566.29,Major
2019-04-02,78.19,32.85,287.55,41.19,98.25,8.87,1.64,1.88,0.31,0.46,0.7,13.85,565.74,Major
2019-04-03,78.1,32.8,287.33,41.18,98.12,8.86,1.64,1.88,0.31,0.45,0.69,13.83,565.19,Major
2019-04-04,78.01,32.76,287.11,41.16,97.99,8.85,1.64,1.87,0.31,0.45,0.69,13.82,564.6600000000001,Major
2019-04-05,77.92,32.71,286.89,41.15,97.86,8.85,1.63,1.86,0.31,0.45,0.69,13.8,564.12,Major
2019-04-06,77.83,32.67,286.68,41.14,97.73,8.84,1.63,1.86,0.31,0.45,0.69,13.79,563.62,Major
2019-04-07,77.75,32.62,286.46,41.12,97.6,8.83,1.63,1.85,0.31,0.45,0.69,13.77,563.08,Major
2019-04-08,77.66,32.58,286.25,41.11,97.47,8.83,1.63,1.85,0.31,0.45,0.69,13.75,562.5800000000002,Major
2019-04-09,77.57,32.53,286.04,41.09,97.34,8.82,1.62,1.84,0.31,0.45,0.69,13.74,562.0400000000002,Major
2019-04-10,77.48,32.49,285.83,41.08,97.21,8.82,1.62,1.84,0.31,0.45,0.69,13.72,561.5400000000001,Major
2019-04-11,77.4,32.45,285.62,41.06,97.08,8.81,1.62,1.83,0.3,0.45,0.69,13.71,561.0200000000001,Major
2019-04-12,77.31,32.4,285.42,41.05,96.96,8.8,1.62,1.83,0.3,0.45,0.69,13.69,560.5200000000001,Major
2019-04-13,77.22,32.36,285.21,41.04,96.83,8.8,1.62,1.82,0.3,0.44,0.69,13.68,560.01,Major
2019-04-14,77.14,32.31,285.01,41.02,96.7,8.79,1.61,1.82,0.3,0.44,0.69,13.66,559.49,Major
2019-04-15,77.05,32.27,284.8,41.01,96.58,8.79,1.61,1.81,0.3,0.44,0.69,13.65,559.0,Major
2019-04-16,76.96,32.23,284.6,40.99,96.45,8.78,1.61,1.81,0.3,0.44,0.69,13.63,558.49,Major
2019-04-17,76.88,32.19,284.4,40.98,96.33,8.77,1.61,1.8,0.3,0.44,0.69,13.62,558.01,Major
2019-04-18,76.79,32.14,284.2,40.96,96.21,8.77,1.6,1.8,0.3,0.44,0.69,13.6,557.5,Major
2019-04-19,76.71,32.1,284.0,40.95,96.08,8.76,1.6,1.79,0.3,0.44,0.69,13.59,557.0100000000001,Major
2019-04-20,76.62,32.06,283.8,40.94,95.96,8.76,1.6,1.79,0.3,0.44,0.69,13.58,556.5400000000001,Major
2019-04-21,76.54,32.02,283.61,40.92,95.84,8.75,1.6,1.78,0.3,0.44,0.69,13.56,556.0500000000001,Major
2019-04-22,76.45,31.98,283.41,40.91,95.72,8.75,1.59,1.78,0.3,0.44,0.69,13.55,555.57,Major
2019-04-23,76.37,31.94,283.22,40.89,95.6,8.74,1.59,1.77,0.3,0.44,0.69,13.54,555.09,Major
2019-04-24,76.28,31.89,283.03,40.88,95.48,8.74,1.59,1.77,0.3,0.43,0.69,13.52,554.5999999999999,Major
2019-04-25,76.2,31.85,282.84,40.87,95.36,8.73,1.59,1.76,0.3,0.43,0.69,13.51,554.13,Major
2019-04-26,76.11,31.81,282.65,40.85,95.24,8.73,1.59,1.76,0.3,0.43,0.69,13.5,553.66,Major
2019-04-27,76.03,31.77,282.46,40.84,95.12,8.73,1.58,1.75,0.3,0.43,0.69,13.48,553.1800000000001,Major
2019-04-28,75.95,31.73,282.27,40.82,95.01,8.72,1.58,1.75,0.3,0.43,0.69,13.47,552.72,Major
2019-04-29,75.86,31.69,282.09,40.81,94.89,8.72,1.58,1.75,0.3,0.43,0.69,13.46,552.2700000000001,Major
2019-04-30,75.78,31.65,281.9,40.79,94.77,8.71,1.58,1.74,0.3,0.43,0.69,13.45,551.7900000000001,Major
2019-05-01,75.7,31.61,281.72,40.78,94.66,8.71,1.58,1.74,0.3,0.43,0.69,13.43,551.35,Major
2019-05-02,75.61,31.57,281.54,40.77,94.54,8.7,1.57,1.73,0.3,0.43,0.69,13.42,550.87,Major
2019-05-03,75.53,31.53,281.36,40.75,94.43,8.7,1.57,1.73,0.29,0.43,0.69,13.41,550.4200000000001,Major
2019-05-04,75.45,31.5,281.18,40.74,94.31,8.7,1.57,1.72,0.29,0.43,0.69,13.4,549.9800000000001,Major
2019-05-05,75.37,31.46,281.0,40.72,94.2,8.69,1.57,1.72,0.29,0.42,0.69,13.39,549.5200000000002,Major
2019-05-06,75.29,31.42,280.83,40.71,94.09,8.69,1.57,1.71,0.29,0.42,0.69,13.37,549.08,Major
2019-05-07,75.2,31.38,280.65,40.7,93.98,8.69,1.56,1.71,0.29,0.42,0.69,13.36,548.63,Major
2019-05-08,75.12,31.34,280.48,40.68,93.86,8.68,1.56,1.7,0.29,0.42,0.69,13.35,548.17,Major
2019-05-09,75.04,31.3,280.3,40.67,93.75,8.68,1.56,1.7,0.29,0.42,0.69,13.34,547.7399999999999,Major
2019-05-10,74.96,31.27,280.13,40.65,93.64,8.68,1.56,1.7,0.29,0.42,0.69,13.33,547.3199999999999,Major
2019-05-11,74.88,31.23,279.96,40.64,93.53,8.67,1.56,1.69,0.29,0.42,0.69,13.32,546.88,Major
2019-05-12,74.8,31.19,279.79,40.62,93.42,8.67,1.55,1.69,0.29,0.42,0.69,13.31,546.4399999999999,Major
2019-05-13,74.72,31.16,279.62,40.61,93.31,8.67,1.55,1.68,0.29,0.42,0.69,13.3,546.0199999999999,Major
2019-05-14,74.64,31.12,279.45,40.6,93.21,8.66,1.55,1.68,0.29,0.42,0.69,13.29,545.5999999999998,Major
2019-05-15,74.56,31.08,279.29,40.58,93.1,8.66,1.55,1.67,0.29,0.42,0.69,13.28,545.1699999999998,Major
2019-05-16,74.48,31.05,279.12,40.57,92.99,8.66,1.55,1.67,0.29,0.42,0.69,13.27,544.7599999999998,Major
